Resource File,Task,Alt. title,Curricular Status,Featured,Description,Language,Alignment,Educational Subject,Educational Level,Audience,Educational Use,Interactivity Type,Source,Teaches,Tags,Select,Priority,Assigned to,Accession Number,Category,All taxonomy terms,Status,Date,Updated date,Upload date,Node id
public://resources/fortspalacesofmadhyapradesh09a.jpg,"Jami Masjid, Mandu, Madhya Pradesh",,CR,,"This is the image of Jami Masjid from Ashrafi Mahal in Mandu. It is situated just opposite the Ashrafi Mahal.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Ashrafi Mahal, Jami Masjid, Mandu, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Ashrafi Mahal
CCRT
Expositive
History
Images
Jami Masjid
Madhya Pradesh
Mandu
NCF
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 11:46am","Saturday, August 1, 2015 - 11:46am",12920
public://resources/fortspalacesofmadhyapradesh10.jpg,"Baz Bahadur Palace, Mandu, Madhya Pradesh",,CR,,"This is the image of Baz Bahadur Palace, built in 1509 A.D. in Mandu. It is a manifestation of the legendary tale of love of the poet-prince Baz Bahadur for his beautiful wife, Rani Roopmati. Its unique features are its spacious open court with halls and rooms on all four sides. The Roopmati’s pavilion, open at the top was a retreat of the lovely queen, from where she could see the river Narmada flowing through the Nimar plains far below. At the foot of the palace is Rewa Kund, a reservoir fed by river Narmada, fulfilling the needs of the people living in the palace.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Baz Bahadur, Rani Roopmati, Mandu, Madhya Pradesh, Narmada, Nimar plains, Rewa kund",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Baz Bahadur
CCRT
Expositive
History
Images
Madhya Pradesh
Mandu
Narmada
NCF
Nimar plains
Rani Roopmati
Rewa kund
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 12:01pm","Saturday, August 1, 2015 - 12:01pm",12919
public://resources/fortspalacesofmadhyapradesh11.jpg,"Panna Palace, Panna, Madhya Pradesh",,CR,,"This is the image of Panna Palace designed by an English architect in 1886 A.D. for Rudra Pratap Singh. A flight of wide steps delineated with carved parapets lead to the colonnaded facade, Corinthian capitals, pedimented doorways and a covered passageway enriched with elaborate scroll work. Although predominantly Roman in style, it has certain Indian features as well, for instance one can see lotus leaves instead of acanthus leaves round the Corinthian capitals
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Panna Palace, Rudra Pratap Singh, Panna, Madhya Pradesh, Roman architecture",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
History
Images
Madhya Pradesh
NCF
Panna
Panna Palace
Roman architecture
Rudra Pratap Singh
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 11:57am","Saturday, August 1, 2015 - 11:57am",12918
public://resources/fortspalacesofmadhyapradesh11a.jpg,"Panna Palace 01, Panna, Madhya Pradesh",,CR,,"This is the image of rear section of Panna Palace designed by an English architect in 1886 A.D. for Rudra Pratap Singh. In the front, there are rooms designed to meet the needs of European guests, and the rear section houses the zenana, sacred tank, summer pavilion and servant quarters.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Panna Palace, Rudra Pratap Singh, Panna, Madhya Pradesh, Roman architecture",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
History
Images
Madhya Pradesh
NCF
Panna
Panna Palace
Roman architecture
Rudra Pratap Singh
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 11:54am","Saturday, August 1, 2015 - 11:54am",12917
public://resources/fortspalacesofmadhyapradesh12.jpg,"Rewa Palace, Rewa, Madhya Pradesh",,CR,,"This is the image of Rewa Palace also known as Old City Palace. It is a synthesis of Rajput and Mughal styles of architecture.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Rewa Palace, Old City Palace, Rewa, Madhya Pradesh, Mughal architecture, Rajput architecture",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
History
Images
Madhya Pradesh
Mughal architecture
NCF
Old City Palace
Rajput architecture
Rewa
Rewa Palace
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 12:04pm","Saturday, August 1, 2015 - 12:04pm",12916
public://resources/fortspalacesofmadhyapradesh13.jpg,"Govindgarh Palace, Rewa, Madhya Pradesh",,CR,,"This is the image of Govindgarh Palace built in Rajput style for Raghuraj Singh of Rewa as a hunting retreat. The palace is situated on a lake, surrounded by mangroves and jungle, has an adjacent compound with an arch on a huge platform carved in the shape of a lotus.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Raghuraj Singh, Rewa, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
History
Images
Madhya Pradesh
NCF
Raghuraj Singh
Rewa
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Friday, July 31, 2015 - 6:25am","Friday, July 31, 2015 - 6:25am",12945
public://resources/fortspalacesofmadhyapradesh13a.jpg,"Kathi Mahal, Govindgarh Palace, Rewa, Madhya Pradesh",,CR,,"This is the image of Kathi Mahal in Govindgarh Palace built in Rajput style for Raghuraj Singh of Rewa as a hunting retreat. The palace is situated on a lake, surrounded by mangroves and jungle.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Govindgarh Palace, Raghuraj Singh, Rewa, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
Govindgarh Palace
History
Images
Madhya Pradesh
NCF
Raghuraj Singh
Rewa
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Friday, July 31, 2015 - 6:36am","Friday, July 31, 2015 - 6:36am",12944
public://resources/fortspalacesofmadhyapradesh14.jpg,"Nrising Dev Palace, Datia, Madhya Pradesh",,CR,,"This is the image of Nrising Dev Palace, built in 1620 A.D. by Bir Singh Deo, Bundela chief. The five storeyed palace, 130 ft. in height, stands on a rocky outcrop. It is square in plan, with four corner towers having a profusion of balconies and elegant bridges linking one pavilion with the other pavilion. The whole palace is symmetrically built as a single integrated unit with domes and kiosks, arcades and eaves on every side
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Bir Singh Deo, Datia, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Bir Singh Deo
CCRT
Datia
Expositive
History
Images
Madhya Pradesh
NCF
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 8:59am","Saturday, August 1, 2015 - 8:59am",12943
public://resources/fortspalacesofmadhyapradesh14a.jpg,"Nrising Dev Palace 01, Datia, Madhya Pradesh",,CR,,"This image is the backside view of Nrising Dev Palace, built in 1620 A.D. by Bir Singh Deo, Bundela chief. The five storeyed palace, 130 ft. in height, stands on a rocky outcrop. It is square in plan, with four corner towers having a profusion of balconies and elegant bridges linking one pavilion with the other pavilion. The whole palace is symmetrically built as a single integrated unit with domes and kiosks, arcades and eaves on every side
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Nrising Dev Palace, Bir Singh Deo, Datia, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Bir Singh Deo
CCRT
Datia
Expositive
History
Images
Madhya Pradesh
NCF
Nrising Dev Palace
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 9:02am","Saturday, August 1, 2015 - 9:02am",12942
public://resources/fortspalacesofmadhyapradesh15.jpg,"Ajaipala Temple, Ajaigarh Fort, Madhya Pradesh",,CR,,"This is the image of Ajaipala temple in Ajaigarh fort, buiilt by Chandellas in the 9th century A.D. The fort is named after the sage Ajaipala who lived on Kedar parvat. Ajaipala temple  is the most interesting place, though now in ruins. Tier upon tier of elaborately carved stones, taper gently upwards and number of sati pillars engraved with divine motifs can be seen in the premises of Ajaigarh fort.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Sage Ajaipala, Ajaigarh fort, Chandellas, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Ajaigarh fort
Archaeological material
CCRT
Chandellas
Expositive
History
Images
Madhya Pradesh
NCF
Sage Ajaipala
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Monday, August 3, 2015 - 4:03am","Monday, August 3, 2015 - 4:03am",12941
public://resources/fortspalacesofmadhyapradesh16.jpg,"Asirgarh Fort, Asirgarh, Madhya Pradesh",,CR,,"This is the image of Asirgarh Fort, situated on an isolated outcrop of the Satpura range.  It is regarded as an entrance gateway of Deccan build by a herdsman, Asa Ahir, in 1370 A.D. It is one of the oldest forts of India. There are two main approaches to the fort one on the western side, ascending in the shape of a serpentine, and second on the south-east, which used to be the secret passage at that time guarded by seven gates.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Asirgarh Fort, Satpura range, Deccan, Asa Ahir, Guntower, Asirgarh, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Asa Ahir
Asirgarh
Asirgarh Fort
CCRT
Deccan
Expositive
Guntower
History
Images
Madhya Pradesh
NCF
Satpura range
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 9:31am","Saturday, August 1, 2015 - 9:31am",12940
public://resources/fortspalacesofmadhyapradesh16a.jpg,"Asirgarh Fort 01, Asirgarh, Madhya Pradesh",,CR,,"This is the image of Gun-tower near the main entrance of Asirgarh Fort, situated on an isolated outcrop of the Satpura range. This is the most impressive site of the fort. This massive bastion known as gun-tower was built to strengthen the line of defence on the south-west side. It is equipped with numerous parapet battlements with pointed tops. The top of this tower can be reached through the steps on the outside and entered through a pointed arch gateway.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Asirgarh Fort, Satpura range, Deccan, Asa Ahir, Guntower, Asirgarh, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Asa Ahir
Asirgarh
Asirgarh Fort
CCRT
Deccan
Expositive
Guntower
History
Images
Madhya Pradesh
NCF
Satpura range
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 9:34am","Saturday, August 1, 2015 - 9:34am",12939
public://resources/fortspalacesofmadhyapradesh17.jpg,"Dhar Fort, Dhar, Madhya Pradesh",,CR,,"This is the image of Dhar Fort in Dhar, Madhya Pradesh. Paramar King Bhoja I built Dhar as the capital city and laid the foundation of the Dhar Fort. The fort built in red stone was encircled by a fortification wall with four gateways and embellished with 24 round and 2 square towers. It is a remarkable example of provincial Indo-Islamic architecture in Malwa.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Dhar Fort, Dhar, Paramar King, Bhoja 1, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Bhoja 1
CCRT
Dhar
Dhar Fort
Expositive
History
Images
Madhya Pradesh
NCF
Paramar King
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 9:37am","Saturday, August 1, 2015 - 9:37am",12938
public://resources/fortspalacesofmadhyapradesh18.jpg,"Kalinjar Fort, Kalinjar, Madhya Pradesh",,CR,,"This is the image of Kalinjar Fort of Bundelkhand region built at a height of 375 m.from the ground level on the last spur of the Vindhya mountains. This square shaped fort with 45 m. high rampart has seven entrance gates, considered as the auspicious number. These are known as Alamgir Darwaza, Ganesh Darwaza, Chandi Darwaza, Budh Budr Darwaza, Hanuman Darwaza, Lal Darwaza and Bara Darwaza. Budh Budr Darwaza of the fort is approached by a flight of steps. All the gates are guarded by either towers or bridges.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Kalinjar Fort, Vindhya mountains, Kalinjar, Madhya Pradesh, Alamgir Darwaza, Ganesh Darwaza, Chandi Darwaza, Budh Budr Darwaza, Hanuman Darwaza, Lal Darwaza, Bara Darwaza",,normal,monica,,task,"Secondary
Senior Secondary
Alamgir Darwaza
Archaeological material
Bara Darwaza
Budh Budr Darwaza
CCRT
Chandi Darwaza
Expositive
Ganesh Darwaza
Hanuman Darwaza
History
Images
Kalinjar
Kalinjar Fort
Lal Darwaza
Madhya Pradesh
NCF
Vindhya mountains
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 9:39am","Saturday, August 1, 2015 - 9:39am",12937
public://resources/fortspalacesofmadhyapradesh19.jpg,"Aman Singh Palace, Kalinjar Fort, Madhya Pradesh",,CR,,"This is the image Aman Singh's Palace of Kalinjar Fort from where water was supplied to the whole fort through a large tank. Its courtyard is hewn out of the rock and surrounded by parallel rows of peacock arches.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Koth Tirth, Aman Singh’s palace, Kalinjar Fort, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Aman Singh’s palace
Archaeological material
CCRT
Expositive
History
Images
Kalinjar Fort
Koth Tirth
Madhya Pradesh
NCF
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 9:59am","Saturday, August 1, 2015 - 9:59am",12936
public://resources/fortspalacesofmadhyapradesh20.jpg,"Narwar Fort, Gwalior, Madhya Pradesh",,CR,,"This is the image of courtyards of Narwar Fort in Gwalior. Narwar is one of the three main hill-forts of the erstwhile Gwalior State, situated over an isolated flat-topped hill of Vindhyan range, 120 m. high from the ground level. The entire region had been divided into four sectors Majhloka, the middle portion; Dulha-Ahata, the western portion; Madar-Ahata, south eastern portion and Gurjar-Ahata, southern-most portion. In the Majhloka, there were number of palaces which are in ruins now. Each palace comprises a series of courtyards having audience hall, throne-room, pavilions, hammams with bathing arrangements attached with pleasure gardens etc. The palaces were profusely decorated with glass inlay-work and wall paintings of Rajput style
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,,,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
History
Images
NCF
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 9:53am","Saturday, August 1, 2015 - 9:53am",12935
public://resources/fortspalacesofmadhyapradesh21.jpg,"Badal Mahal, Chanderi, Madhya Pradesh",,CR,,"This is the image of Badal Mahal Gate which is 50 ft.high and 25 ft. wide and stands unattached from other buildings. It has two tapering buttresses on either side, within these twin supports, the archway is divided into two storeys. The upper storey is filled with four decorative stone screens. The lower storey has an arched passage.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Badal Mahal Gate, Chanderi, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Badal Mahal Gate
CCRT
Chanderi
Expositive
History
Images
Madhya Pradesh
NCF
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 10:21am","Saturday, August 1, 2015 - 10:21am",12934
public://resources/fortspalacesofmadhyapradesh22.jpg,"Kushak Mahal, Chanderi, Madhya Pradesh",,CR,,"This is the image of Kushak Mahal, built in 1445 A.D. by Mahmud Shah I of Malwa. It is square in plan with entrance in the middle of each side. Its walls, plain from exterior, have balconied windows at regular intervals.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Kushak Mahal, Mahmud Shah 1, Chanderi, Madhya Pradesh, Malwa",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Chanderi
Expositive
History
Images
Kushak Mahal
Madhya Pradesh
Mahmud Shah 1
Malwa
NCF
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 10:23am","Saturday, August 1, 2015 - 10:23am",12933
public://resources/fortspalacesofmadhyapradesh23.jpg,"Chanderi Fort, Chanderi, Madhya Pradesh",,CR,,"This is the image of Chanderi Fort which is now in ruins. It lies within a circuit of 6 km. lengthwise and offers a birds eye view of the city of Chanderi. It has five gates Taliya Darwaza on the east; Delhi Darwaza in the north; Faquir Darwaza and Changa Darwaza on the west; and Khuni Darwaza on the south. At present only three are in proper state which are Delhi Darwaza, Faquir Darwaza and Khuni Darwaza. One of the prominent features of Chanderi Fort is the Shardula motif found on the niches. Number of bastions, which served as watch towers were built in the premises of the fort of which only three are existing. They are Kamala burj in the north, Gada burj in the south and Bhad Bhad burj in the west.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Chanderi Fort, Chanderi, Madhya Pradesh, Taliya Darwaza, Delhi Darwaza, Faquir Darwaza, Changa Darwaza, Khuni Darwaza, Kamala burj, Gada burj, Bhad Bhad burj",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Bhad Bhad burj
CCRT
Chanderi
Chanderi Fort
Changa Darwaza
Delhi Darwaza
Expositive
Faquir Darwaza
Gada burj
History
Images
Kamala burj
Khuni Darwaza
Madhya Pradesh
NCF
Taliya Darwaza
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 10:26am","Saturday, August 1, 2015 - 10:26am",12932
public://resources/fortspalacesofmadhyapradesh24.jpg,"Indore Palace, Indore, Madhya Pradesh",,CR,,"This is the image of Indore Palace also known as Juna Rajawada, was built by Maharaja Malhar Rao Holkar II. Its most distinguishing feature, a seven storeyed gateway, is a mixture of French, Mughal and Maratha style of architecture. The lofty and imposing structure as canted bays on either side of a central archway.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Indore Palace, Juna Rajawada, Maharaja Malhar Rao Holkar 2, Indore, Madhya Pradesh",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
History
Images
Indore
Indore Palace
Juna Rajawada
Madhya Pradesh
Maharaja Malhar Rao Holkar 2
NCF
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Friday, May 15, 2015 - 1:30pm","Saturday, August 1, 2015 - 10:41am","Saturday, August 1, 2015 - 10:41am",12931
public://resources/hawamahaljaipurrajasthan.jpg,"Hawa Mahal, Jaipur, Rajasthan",,CR,,"This is an image of Hawa Mahal, Jaipur. Hawa Mahal or Palace of the Winds is one of Jaipur’s major landmarks. It was built in 1799 A.D. by Maharaja Sawai Pratap Singh. This five storey building is a unique example of Rajput architecture with its pink coloured semi octagonal and delicate honeycombed sandstone windows. The first two storeys of the Hawa Mahal enclose basement and courtyards, but the three storeys above consist only of passages and balconies. The exterior of the Hawa Mahal gives the look of a Shikhara of a temple. It was originally built to enable the royal ladies, seated in its 953 niches and windows to look down on processions in the main street below without being seen by the common people. The back view of the Hawa Mahal (inset picture)
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Maharaja Sawai Pratap Singh, Rajput architecture, balconies, Palace of Winds",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
balconies
CCRT
Expositive
History
Images
Maharaja Sawai Pratap Singh
NCF
Palace of Winds
Rajput architecture
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 11:16am","Tuesday, August 4, 2015 - 11:16am",11447
public://resources/jagmandirudaipurrajasthan.jpg,"Jag Mandir, Udaipur, Rajasthan",,CR,,"This is an image of Jag Mandir, Udaipur. The Jag Mandir, which is on the southern island of the Pichola lake was built in 1551 A.D. The domed pavilion or Gul Mahal, which is its greatest landmark, was commenced by Karan Singh. It is one of the few examples of Mughal style of architecture in the state. It is said, that in 1623 A.D. Prince Khurram the future Emperor Shahjahan, lived here when he revolted against his father, Jahangir
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Jag Mandir, Gul Mahal, Mughal architecture, Prince Khurram, Shahjahan",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
Gul Mahal
History
Images
Jag Mandir
Mughal architecture
NCF
Prince Khurram
Shahjahan
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 11:20am","Tuesday, August 4, 2015 - 11:20am",11448
public://resources/jaigarhfortjaipurrajasthan.jpg,"Jaigarh Fort, Jaipur, Rajasthan",,CR,,"This is an image of Jaigarh Fort, Jaipur. The Jaigarh Fort was built in 1600 A.D. by Raja Man Singh. It offers a beautiful view of the plans and the city of Jaipur. This fort housed the famous treasures of the Kachhawaha rulers in deep vaults. The fort was designed in a manner that no enemy could enter. Jaiwaan, one of the largest cannon on wheels in the world, made in the foundry of Jaigarh (inset picture)
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Raja Man Singh, Kachhawaha Rajputs, cannon on wheels, Jaiwaan",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
cannon on wheels
CCRT
Expositive
History
Images
Jaiwaan
Kachhawaha Rajputs
NCF
Raja Man Singh
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 11:38am","Tuesday, August 4, 2015 - 11:38am",11449
public://resources/jaisalmerfortjaisalmerrajasthan.jpg,"Jaisalmer Fort, Jaisalmer, Rajasthan",,CR,,"This is an image of Jaisalmer Fort, Jaisalmer, Rajasthan. Jaisalmer was founded by Bhatti Chief Rawal Jaisal in 1156 A.D. It is situated in the Thar desert, about 287 kms from Jodhpur. The fort stands on Trikuta hill, 76 m high and is enclosed by an imposing crenellated sandstone wall 9.1 m high. It is reinforced with ninety-nine bastions which were used as gun platforms. The Garh Palace stands at the highest point within the fort bordering two sides of an open square known as the chauhata. This is also called the Juna Mahal.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Bhatti Chief Rawal Jaisal, Trikuta hill, Juna Mahal, Ganesh Pol, Hawa Pol, Tazia Tower, Parshawanath Temple, Jain Temple",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Bhatti Chief Rawal Jaisal
CCRT
Expositive
Ganesh Pol
Hawa Pol
History
Images
Jain Temple
Juna Mahal
NCF
Parshawanath Temple
Tazia Tower
Trikuta hill
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 9:52am","Tuesday, August 4, 2015 - 9:52am",11450
public://resources/jaswantthadajodhpurrajasthan.jpg,"Jaswant Thada, Jodhpur, Rajasthan",,CR,,"This is an image of Jaswant Thada, Jodhpur. Jaswant Thada is a cluster of royal cenotaphs of royal chhatries, it was built in 1899 A.D. in the memory of Maharaja Jaswant Singh II. The cenotaphs of the Jaswant Thada also has portraits of the rulers of Jodhpur. Royal chhatries were built to commemorate the place where royalty had been cremated and also served as a memorial to them.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Jodhpur, royal chhatries, Maharaja Jaswant Singh II",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
History
Images
Jodhpur
Maharaja Jaswant Singh II
NCF
royal chhatries
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 10:22am","Tuesday, August 4, 2015 - 10:22am",11452
public://resources/junagarhfortbikanerrajasthan.jpg,"Junagarh Fort, Bikaner, Rajasthan",,CR,,"This is an image of Junagarh Fort, Bikaner, Rajasthan. Junagarh Fort was built by Raja Raj Singh, between 1588 and 1593 A.D. This fort is situated in front of the public park. Its outer walls are approx. 990 m in circumference. The fort is known for its range of thirty-seven palaces and pavilions built by chieftains and kings. Junagarh Fort’s main entrance is through the Suraj Pol. In front of this gateway, sculptures of two great warriors, Jaimal and Patta are mounted on painted stone elephants. The balconies overlooking the chowk, to the south, are fitted with jalis. The lovely Ganga Niwas (audience hall) was added in the nineteenth century A.D.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Rao Jodha, Raja Raj Singh, Suraj Pol, thirty-seven palaces and pavilions, Lal Niwas, Ganga Niwas",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
CCRT
Expositive
Ganga Niwas
History
Images
Lal Niwas
NCF
Raja Raj Singh
Rao Jodha
Suraj Pol
thirty-seven palaces and pavilions
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 10:39am","Tuesday, August 4, 2015 - 10:39am",11453
public://resources/kotapalacekotarajasthan.jpg,"Kota Palace, Kota, Rajasthan",,CR,,"This is an image of Kota Palace, Kota, Rajasthan. Kota was founded in 1579 A.D., and is 39 kms. from Bundi. It lies on the east bank of the Chambal river. The Kota palace was built around 1625 A.D. by Madho Singh, son of Rao Ratan Singh of Bundi. There is a large Durbar Hall, the Bhim Mahal constructed in the early eighteenth century A.D., which is covered with Rajput miniatures depicting the history and legends of Kota. It has some fine ivory and ebony inlay work and a profusion of surface ornamentation. The Elephant Gate is flanked by murals showing a royal wedding procession and bracketed elephants, whose trunks are raised in a gesture of salutation over the central arch. The exterior of the palace is a mixture of robust fortification and delicate ornamental stone work.
",English,NCF,History,"Secondary, Senior Secondary",,Images,Expositive,CCRT,Social Sciences›History›Gathering evidences›Archaeological material,"Kota Palace, Madho Singh, Rao Ratan Singh, Bhim Mahal, Hawa Mahal",,normal,monica,,task,"Secondary
Senior Secondary
Archaeological material
Bhim Mahal
CCRT
Expositive
Hawa Mahal
History
Images
Kota Palace
Madho Singh
NCF
Rao Ratan Singh
HAS DETAILED INFO
English
",HAS DETAILED INFO,,"Tuesday, August 4, 2015 - 10:51am","Tuesday, August 4, 2015 - 10:51am",11454
